bus_id,date,odometer_reading,replacement,bus_family
4293,1976-11-01,73541,0,a452374
4293,1976-12-01,75199,0,a452374
4293,1977-01-01,77349,0,a452374
4293,1977-02-01,78921,0,a452374
4293,1977-03-01,80841,0,a452374
4293,1977-04-01,83342,0,a452374
4293,1977-05-01,85347,0,a452374
4293,1977-06-01,88057,0,a452374
4293,1977-07-01,90644,0,a452374
4293,1977-08-01,93045,0,a452374
4293,1977-09-01,96186,0,a452374
4293,1977-10-01,99107,0,a452374
4293,1977-11-01,101487,0,a452374
4293,1977-12-01,104246,0,a452374
4293,1978-01-01,106225,0,a452374
4293,1978-02-01,107696,0,a452374
4293,1978-03-01,109980,0,a452374
4293,1978-04-01,112474,0,a452374
4293,1978-05-01,114616,0,a452374
4293,1978-06-01,117468,0,a452374
4293,1978-07-01,119802,0,a452374
4293,1978-08-01,122538,0,a452374
4293,1978-09-01,124642,0,a452374
4293,1978-10-01,126662,0,a452374
4293,1978-11-01,129621,0,a452374
4293,1978-12-01,131978,0,a452374
4293,1979-01-01,134159,0,a452374
4293,1979-02-01,136535,0,a452374
4293,1979-03-01,138527,0,a452374
4293,1979-04-01,141393,0,a452374
4293,1979-05-01,143481,0,a452374
4293,1979-06-01,145849,0,a452374
4293,1979-07-01,147343,0,a452374
4293,1979-08-01,149639,0,a452374
4293,1979-09-01,150674,0,a452374
4293,1979-10-01,153171,0,a452374
4293,1979-11-01,156507,0,a452374
4293,1979-12-01,158778,0,a452374
4293,1980-01-01,160651,0,a452374
4293,1980-02-01,162637,0,a452374
4293,1980-03-01,165392,0,a452374
4293,1980-04-01,167948,0,a452374
4293,1980-05-01,169861,0,a452374
4293,1980-06-01,171046,0,a452374
4293,1980-07-01,173529,0,a452374
4293,1980-08-01,175110,0,a452374
4293,1980-09-01,177336,1,a452374
4293,1980-10-01,179203,0,a452374
4293,1980-11-01,180882,0,a452374
4293,1980-12-01,182646,0,a452374
4293,1981-01-01,184481,0,a452374
4293,1981-02-01,186294,0,a452374
4293,1981-03-01,188361,0,a452374
4293,1981-04-01,190331,0,a452374
4293,1981-05-01,191727,0,a452374
4293,1981-06-01,192735,0,a452374
4293,1981-07-01,193554,0,a452374
4293,1981-08-01,195953,0,a452374
4293,1981-09-01,198077,0,a452374
4293,1981-10-01,199862,0,a452374
4293,1981-11-01,201873,0,a452374
4293,1981-12-01,204710,0,a452374
4293,1982-01-01,206607,0,a452374
4293,1982-02-01,208603,0,a452374
4293,1982-03-01,209833,0,a452374
4293,1982-04-01,212296,0,a452374
4293,1982-05-01,213402,0,a452374
4293,1982-06-01,213783,0,a452374
4293,1982-07-01,213998,0,a452374
4293,1982-08-01,214981,0,a452374
4293,1982-09-01,216386,0,a452374
4293,1982-10-01,217775,0,a452374
4293,1982-11-01,219960,0,a452374
4293,1982-12-01,221835,0,a452374
4293,1983-01-01,222923,0,a452374
4293,1983-02-01,224025,0,a452374
4293,1983-03-01,226070,0,a452374
4293,1983-04-01,227414,0,a452374
4293,1983-05-01,228908,0,a452374
4293,1983-06-01,229588,0,a452374
4293,1983-07-01,229588,0,a452374
4293,1983-08-01,230787,0,a452374
4293,1983-09-01,231996,0,a452374
4293,1983-10-01,233073,0,a452374
4293,1983-11-01,234720,0,a452374
4293,1983-12-01,235892,0,a452374
4293,1984-01-01,237004,0,a452374
4293,1984-02-01,238471,0,a452374
4293,1984-03-01,239763,0,a452374
4293,1984-04-01,241105,0,a452374
4293,1984-05-01,242372,0,a452374
4293,1984-06-01,243397,0,a452374
4293,1984-07-01,243467,0,a452374
4293,1984-08-01,243816,0,a452374
4293,1984-09-01,244609,0,a452374
4293,1984-10-01,245574,0,a452374
4293,1984-11-01,246511,0,a452374
4293,1984-12-01,247540,0,a452374
4293,1985-01-01,248444,0,a452374
4293,1985-02-01,249374,0,a452374
4293,1985-03-01,250195,0,a452374
4293,1985-04-01,251140,0,a452374
4293,1985-05-01,251874,0,a452374
4294,1974-12-01,3683,0,a452374
4294,1975-01-01,7712,0,a452374
4294,1975-02-01,12643,0,a452374
4294,1975-03-01,16797,0,a452374
4294,1975-04-01,20910,0,a452374
4294,1975-05-01,25618,0,a452374
4294,1975-06-01,29846,0,a452374
4294,1975-07-01,34158,0,a452374
4294,1975-08-01,38898,0,a452374
4294,1975-09-01,42687,0,a452374
4294,1975-10-01,44140,0,a452374
4294,1975-11-01,46755,0,a452374
4294,1975-12-01,49503,0,a452374
4294,1976-01-01,51762,0,a452374
4294,1976-02-01,53307,0,a452374
4294,1976-03-01,55426,0,a452374
4294,1976-04-01,57793,0,a452374
4294,1976-05-01,59899,0,a452374
4294,1976-06-01,61984,0,a452374
4294,1976-07-01,63479,0,a452374
4294,1976-08-01,65268,0,a452374
4294,1976-09-01,66727,0,a452374
4294,1976-10-01,68783,0,a452374
4294,1976-11-01,71106,0,a452374
4294,1976-12-01,73664,0,a452374
4294,1977-01-01,75653,0,a452374
4294,1977-02-01,77453,0,a452374
4294,1977-03-01,79727,0,a452374
4294,1977-04-01,82544,0,a452374
4294,1977-05-01,84650,0,a452374
4294,1977-06-01,86428,0,a452374
4294,1977-07-01,88354,0,a452374
4294,1977-08-01,91232,0,a452374
4294,1977-09-01,93207,0,a452374
4294,1977-10-01,94917,0,a452374
4294,1977-11-01,96755,0,a452374
4294,1977-12-01,98630,0,a452374
4294,1978-01-01,100237,0,a452374
4294,1978-02-01,102250,0,a452374
4294,1978-03-01,103929,0,a452374
4294,1978-04-01,105920,0,a452374
4294,1978-05-01,108332,0,a452374
4294,1978-06-01,110875,0,a452374
4294,1978-07-01,112027,0,a452374
4294,1978-08-01,114051,0,a452374
4294,1978-09-01,115632,0,a452374
4294,1978-10-01,117569,0,a452374
4294,1978-11-01,119680,0,a452374
4294,1978-12-01,121637,0,a452374
4294,1979-01-01,124386,0,a452374
4294,1979-02-01,125457,1,a452374
4294,1979-03-01,127130,0,a452374
4294,1979-04-01,128644,0,a452374
4294,1979-05-01,130320,0,a452374
4294,1979-06-01,131652,0,a452374
4294,1979-07-01,133109,0,a452374
4294,1979-08-01,135145,0,a452374
4294,1979-09-01,137147,0,a452374
4294,1979-10-01,138753,0,a452374
4294,1979-11-01,140899,0,a452374
4294,1979-12-01,142001,0,a452374
4294,1980-01-01,144629,0,a452374
4294,1980-02-01,146612,0,a452374
4294,1980-03-01,148539,0,a452374
4294,1980-04-01,150114,0,a452374
4294,1980-05-01,151853,0,a452374
4294,1980-06-01,152002,0,a452374
4294,1980-07-01,152975,0,a452374
4294,1980-08-01,156324,0,a452374
4294,1980-09-01,158862,0,a452374
4294,1980-10-01,160908,0,a452374
4294,1980-11-01,162350,0,a452374
4294,1980-12-01,164254,0,a452374
4294,1981-01-01,167024,0,a452374
4294,1981-02-01,168778,0,a452374
4294,1981-03-01,170365,0,a452374
4294,1981-04-01,172319,0,a452374
4294,1981-05-01,174015,0,a452374
4294,1981-06-01,175718,0,a452374
4294,1981-07-01,177469,0,a452374
4294,1981-08-01,179161,0,a452374
4294,1981-09-01,181327,0,a452374
4294,1981-10-01,183062,0,a452374
4294,1981-11-01,184248,0,a452374
4294,1981-12-01,185985,0,a452374
4294,1982-01-01,187189,0,a452374
4294,1982-02-01,188626,0,a452374
4294,1982-03-01,188915,0,a452374
4294,1982-04-01,190381,0,a452374
4294,1982-05-01,191322,0,a452374
4294,1982-06-01,191322,0,a452374
4294,1982-07-01,192338,0,a452374
4294,1982-08-01,193191,0,a452374
4294,1982-09-01,194703,0,a452374
4294,1982-10-01,196688,0,a452374
4294,1982-11-01,198808,0,a452374
4294,1982-12-01,201227,0,a452374
4294,1983-01-01,202458,0,a452374
4294,1983-02-01,203812,0,a452374
4294,1983-03-01,205710,0,a452374
4294,1983-04-01,207876,0,a452374
4294,1983-05-01,209567,0,a452374
4294,1983-06-01,210588,0,a452374
4294,1983-07-01,210588,0,a452374
4294,1983-08-01,210588,0,a452374
4294,1983-09-01,211277,0,a452374
4294,1983-10-01,212573,0,a452374
4294,1983-11-01,213919,0,a452374
4294,1983-12-01,215761,0,a452374
4294,1984-01-01,215761,0,a452374
4294,1984-02-01,215802,0,a452374
4294,1984-03-01,216675,0,a452374
4294,1984-04-01,217890,0,a452374
4294,1984-05-01,219153,0,a452374
4294,1984-06-01,220510,0,a452374
4294,1984-07-01,221562,0,a452374
4294,1984-08-01,222207,0,a452374
4294,1984-09-01,222826,0,a452374
4294,1984-10-01,223497,0,a452374
4294,1984-11-01,224399,0,a452374
4294,1984-12-01,225384,0,a452374
4294,1985-01-01,226092,0,a452374
4294,1985-02-01,227064,0,a452374
4294,1985-03-01,227895,0,a452374
4294,1985-04-01,228884,0,a452374
4294,1985-05-01,229613,0,a452374
4295,1974-12-01,3326,0,a452374
4295,1975-01-01,5551,0,a452374
4295,1975-02-01,9403,0,a452374
4295,1975-03-01,12755,0,a452374
4295,1975-04-01,16439,0,a452374
4295,1975-05-01,20156,0,a452374
4295,1975-06-01,23092,0,a452374
4295,1975-07-01,26426,0,a452374
4295,1975-08-01,30458,0,a452374
4295,1975-09-01,32794,0,a452374
4295,1975-10-01,34619,0,a452374
4295,1975-11-01,37492,0,a452374
4295,1975-12-01,40071,0,a452374
4295,1976-01-01,42243,0,a452374
4295,1976-02-01,43635,0,a452374
4295,1976-03-01,46205,0,a452374
4295,1976-04-01,48932,0,a452374
4295,1976-05-01,51528,0,a452374
4295,1976-06-01,53520,0,a452374
4295,1976-07-01,55087,0,a452374
4295,1976-08-01,56609,0,a452374
4295,1976-09-01,57989,0,a452374
4295,1976-10-01,60228,0,a452374
4295,1976-11-01,62477,0,a452374
4295,1976-12-01,65029,0,a452374
4295,1977-01-01,67064,0,a452374
4295,1977-02-01,68873,0,a452374
4295,1977-03-01,71602,0,a452374
4295,1977-04-01,74428,0,a452374
4295,1977-05-01,76455,0,a452374
4295,1977-06-01,78880,0,a452374
4295,1977-07-01,80952,0,a452374
4295,1977-08-01,83070,0,a452374
4295,1977-09-01,85192,0,a452374
4295,1977-10-01,87039,0,a452374
4295,1977-11-01,89079,0,a452374
4295,1977-12-01,91535,0,a452374
4295,1978-01-01,93089,0,a452374
4295,1978-02-01,94297,0,a452374
4295,1978-03-01,96902,0,a452374
4295,1978-04-01,99227,0,a452374
4295,1978-05-01,101622,0,a452374
4295,1978-06-01,103595,0,a452374
4295,1978-07-01,104629,0,a452374
4295,1978-08-01,105780,0,a452374
4295,1978-09-01,106444,0,a452374
4295,1978-10-01,108480,1,a452374
4295,1978-11-01,109844,0,a452374
4295,1978-12-01,111810,0,a452374
4295,1979-01-01,113814,0,a452374
4295,1979-02-01,115901,0,a452374
4295,1979-03-01,117587,0,a452374
4295,1979-04-01,120340,0,a452374
4295,1979-05-01,121887,0,a452374
4295,1979-06-01,123825,0,a452374
4295,1979-07-01,124670,0,a452374
4295,1979-08-01,124858,0,a452374
4295,1979-09-01,126766,0,a452374
4295,1979-10-01,129020,0,a452374
4295,1979-11-01,132343,0,a452374
4295,1979-12-01,134573,0,a452374
4295,1980-01-01,137169,0,a452374
4295,1980-02-01,140302,0,a452374
4295,1980-03-01,142097,0,a452374
4295,1980-04-01,144232,0,a452374
4295,1980-05-01,145349,0,a452374
4295,1980-06-01,146724,0,a452374
4295,1980-07-01,149702,0,a452374
4295,1980-08-01,151878,0,a452374
4295,1980-09-01,155707,0,a452374
4295,1980-10-01,158533,0,a452374
4295,1980-11-01,161369,0,a452374
4295,1980-12-01,164412,0,a452374
4295,1981-01-01,166941,0,a452374
4295,1981-02-01,168815,0,a452374
4295,1981-03-01,171035,0,a452374
4295,1981-04-01,172776,0,a452374
4295,1981-05-01,174415,0,a452374
4295,1981-06-01,176461,0,a452374
4295,1981-07-01,179110,0,a452374
4295,1981-08-01,181630,0,a452374
4295,1981-09-01,183231,0,a452374
4295,1981-10-01,184981,0,a452374
4295,1981-11-01,186561,0,a452374
4295,1981-12-01,189250,0,a452374
4295,1982-01-01,191812,0,a452374
4295,1982-02-01,194562,0,a452374
4295,1982-03-01,196030,0,a452374
4295,1982-04-01,198270,0,a452374
4295,1982-05-01,199295,0,a452374
4295,1982-06-01,200531,0,a452374
4295,1982-07-01,202499,0,a452374
4295,1982-08-01,204358,0,a452374
4295,1982-09-01,206058,0,a452374
4295,1982-10-01,207861,0,a452374
4295,1982-11-01,208401,0,a452374
4295,1982-12-01,211239,0,a452374
4295,1983-01-01,213069,0,a452374
4295,1983-02-01,214824,0,a452374
4295,1983-03-01,216652,0,a452374
4295,1983-04-01,218882,0,a452374
4295,1983-05-01,220507,0,a452374
4295,1983-06-01,221354,0,a452374
4295,1983-07-01,221354,0,a452374
4295,1983-08-01,222886,0,a452374
4295,1983-09-01,224099,0,a452374
4295,1983-10-01,225231,0,a452374
4295,1983-11-01,226414,0,a452374
4295,1983-12-01,228129,0,a452374
4295,1984-01-01,228855,0,a452374
4295,1984-02-01,230910,0,a452374
4295,1984-03-01,232266,0,a452374
4295,1984-04-01,233632,0,a452374
4295,1984-05-01,234290,0,a452374
4295,1984-06-01,235294,0,a452374
4295,1984-07-01,236041,0,a452374
4295,1984-08-01,237259,0,a452374
4295,1984-09-01,237624,0,a452374
4295,1984-10-01,238490,0,a452374
4295,1984-11-01,239633,0,a452374
4295,1984-12-01,240545,0,a452374
4295,1985-01-01,241492,0,a452374
4295,1985-02-01,242435,0,a452374
4295,1985-03-01,243471,0,a452374
4295,1985-04-01,244448,0,a452374
4295,1985-05-01,245285,0,a452374
4296,1974-12-01,4249,NA,a452374
4296,1975-01-01,7720,NA,a452374
4296,1975-02-01,11043,NA,a452374
4296,1975-03-01,14002,NA,a452374
4296,1975-04-01,17692,NA,a452374
4296,1975-05-01,21629,NA,a452374
4296,1975-06-01,24786,NA,a452374
4296,1975-07-01,27937,NA,a452374
4296,1975-08-01,31645,NA,a452374
4296,1975-09-01,34348,NA,a452374
4296,1975-10-01,37266,NA,a452374
4296,1975-11-01,38113,NA,a452374
4296,1975-12-01,40113,NA,a452374
4296,1976-01-01,42350,NA,a452374
4296,1976-02-01,44748,NA,a452374
4296,1976-03-01,49341,NA,a452374
4296,1976-04-01,52914,NA,a452374
4296,1976-05-01,56608,NA,a452374
4296,1976-06-01,59587,NA,a452374
4296,1976-07-01,62512,NA,a452374
4296,1976-08-01,66911,NA,a452374
4296,1976-09-01,69609,NA,a452374
4296,1976-10-01,73896,NA,a452374
4296,1976-11-01,77981,NA,a452374
4296,1976-12-01,82061,NA,a452374
4296,1977-01-01,84792,NA,a452374
4296,1977-02-01,87902,NA,a452374
4296,1977-03-01,92138,NA,a452374
4296,1977-04-01,96733,NA,a452374
4296,1977-05-01,100553,NA,a452374
4296,1977-06-01,104278,NA,a452374
4296,1977-07-01,107737,NA,a452374
4296,1977-08-01,111842,NA,a452374
4296,1977-09-01,115523,NA,a452374
4296,1977-10-01,118059,NA,a452374
4296,1977-11-01,121224,NA,a452374
4296,1977-12-01,123515,NA,a452374
4296,1978-01-01,125431,NA,a452374
4296,1978-02-01,127653,NA,a452374
4296,1978-03-01,129834,NA,a452374
4296,1978-04-01,132434,NA,a452374
4296,1978-05-01,135281,NA,a452374
4296,1978-06-01,137948,NA,a452374
4296,1978-07-01,141313,NA,a452374
4296,1978-08-01,144443,NA,a452374
4296,1978-09-01,147853,NA,a452374
4296,1978-10-01,150501,NA,a452374
4296,1978-11-01,152687,NA,a452374
4296,1978-12-01,155371,NA,a452374
4296,1979-01-01,157599,NA,a452374
4296,1979-02-01,160167,NA,a452374
4296,1979-03-01,162797,NA,a452374
4296,1979-04-01,165783,NA,a452374
4296,1979-05-01,168161,NA,a452374
4296,1979-06-01,170590,NA,a452374
4296,1979-07-01,173438,NA,a452374
4296,1979-08-01,176292,NA,a452374
4296,1979-09-01,179527,NA,a452374
4296,1979-10-01,181715,NA,a452374
4296,1979-11-01,184172,NA,a452374
4296,1979-12-01,186779,NA,a452374
4296,1980-01-01,189122,NA,a452374
4296,1980-02-01,192396,NA,a452374
4296,1980-03-01,195353,NA,a452374
4296,1980-04-01,197711,NA,a452374
4296,1980-05-01,199346,NA,a452374
4296,1980-06-01,199824,NA,a452374
4296,1980-07-01,202604,NA,a452374
4296,1980-08-01,205153,NA,a452374
4296,1980-09-01,207787,NA,a452374
4296,1980-10-01,210491,NA,a452374
4296,1980-11-01,212149,NA,a452374
4296,1980-12-01,214988,NA,a452374
4296,1981-01-01,216968,NA,a452374
4296,1981-02-01,219446,NA,a452374
4296,1981-03-01,221139,NA,a452374
4296,1981-04-01,224214,NA,a452374
4296,1981-05-01,227246,NA,a452374
4296,1981-06-01,230253,NA,a452374
4296,1981-07-01,233057,NA,a452374
4296,1981-08-01,235300,NA,a452374
4296,1981-09-01,237500,NA,a452374
4296,1981-10-01,238351,NA,a452374
4296,1981-11-01,240562,NA,a452374
4296,1981-12-01,243116,NA,a452374
4296,1982-01-01,245301,NA,a452374
4296,1982-02-01,248228,NA,a452374
4296,1982-03-01,249687,NA,a452374
4296,1982-04-01,252050,NA,a452374
4296,1982-05-01,253817,NA,a452374
4296,1982-06-01,256222,NA,a452374
4296,1982-07-01,258493,NA,a452374
4296,1982-08-01,264036,NA,a452374
4296,1982-09-01,265213,NA,a452374
4296,1982-10-01,266906,NA,a452374
4296,1982-11-01,268665,NA,a452374
4296,1982-12-01,270333,NA,a452374
4296,1983-01-01,271903,NA,a452374
4296,1983-02-01,273668,NA,a452374
4296,1983-03-01,274334,NA,a452374
4296,1983-04-01,276426,NA,a452374
4296,1983-05-01,277895,NA,a452374
4296,1983-06-01,279208,NA,a452374
4296,1983-07-01,280274,NA,a452374
4296,1983-08-01,280766,NA,a452374
4296,1983-09-01,281752,NA,a452374
4296,1983-10-01,283112,NA,a452374
4296,1983-11-01,285123,NA,a452374
4296,1983-12-01,286562,NA,a452374
4296,1984-01-01,287818,NA,a452374
4296,1984-02-01,287818,NA,a452374
4296,1984-03-01,287818,NA,a452374
4296,1984-04-01,287818,NA,a452374
4296,1984-05-01,289228,NA,a452374
4296,1984-06-01,290200,NA,a452374
4296,1984-07-01,290484,NA,a452374
4296,1984-08-01,290484,NA,a452374
4296,1984-09-01,291479,NA,a452374
4296,1984-10-01,292394,NA,a452374
4296,1984-11-01,293422,NA,a452374
4296,1984-12-01,294352,NA,a452374
4296,1985-01-01,295391,NA,a452374
4296,1985-02-01,296331,NA,a452374
4296,1985-03-01,297316,NA,a452374
4296,1985-04-01,298193,NA,a452374
4296,1985-05-01,299040,NA,a452374
5257,1974-12-01,112031,0,a530872
5257,1975-01-01,115223,0,a530872
5257,1975-02-01,118322,0,a530872
5257,1975-03-01,120630,0,a530872
5257,1975-04-01,123918,0,a530872
5257,1975-05-01,127329,0,a530872
5257,1975-06-01,130100,0,a530872
5257,1975-07-01,133184,0,a530872
5257,1975-08-01,136480,0,a530872
5257,1975-09-01,139429,0,a530872
5257,1975-10-01,141513,0,a530872
5257,1975-11-01,144305,0,a530872
5257,1975-12-01,146297,0,a530872
5257,1976-01-01,148685,0,a530872
5257,1976-02-01,150818,0,a530872
5257,1976-03-01,154036,0,a530872
5257,1976-04-01,157503,0,a530872
5257,1976-05-01,159273,0,a530872
5257,1976-06-01,160348,0,a530872
5257,1976-07-01,161784,0,a530872
5257,1976-08-01,162962,0,a530872
5257,1976-09-01,163890,0,a530872
5257,1976-10-01,167523,0,a530872
5257,1976-11-01,168884,0,a530872
5257,1976-12-01,170220,0,a530872
5257,1977-01-01,171841,0,a530872
5257,1977-02-01,174090,0,a530872
5257,1977-03-01,175968,0,a530872
5257,1977-04-01,177923,0,a530872
5257,1977-05-01,179682,0,a530872
5257,1977-06-01,181119,0,a530872
5257,1977-07-01,182287,0,a530872
5257,1977-08-01,183313,0,a530872
5257,1977-09-01,185513,0,a530872
5257,1977-10-01,187146,0,a530872
5257,1977-11-01,190186,0,a530872
5257,1977-12-01,193312,0,a530872
5257,1978-01-01,196385,0,a530872
5257,1978-02-01,199567,0,a530872
5257,1978-03-01,202260,0,a530872
5257,1978-04-01,204603,0,a530872
5257,1978-05-01,207188,0,a530872
5257,1978-06-01,209112,0,a530872
5257,1978-07-01,210284,0,a530872
5257,1978-08-01,211557,0,a530872
5257,1978-09-01,213787,0,a530872
5257,1978-10-01,215973,0,a530872
5257,1978-11-01,218584,0,a530872
5257,1978-12-01,222492,0,a530872
5257,1979-01-01,226336,0,a530872
5257,1979-02-01,230394,0,a530872
5257,1979-03-01,234564,0,a530872
5257,1979-04-01,236569,0,a530872
5257,1979-05-01,240862,0,a530872
5257,1979-06-01,241993,1,a530872
5257,1979-07-01,243248,0,a530872
5257,1979-08-01,245488,0,a530872
5257,1979-09-01,247247,0,a530872
5257,1979-10-01,249824,0,a530872
5257,1979-11-01,253484,0,a530872
5257,1979-12-01,255700,0,a530872
5257,1980-01-01,258220,0,a530872
5257,1980-02-01,261277,0,a530872
5257,1980-03-01,263935,0,a530872
5257,1980-04-01,266668,0,a530872
5257,1980-05-01,269309,0,a530872
5257,1980-06-01,270355,0,a530872
5257,1980-07-01,272756,0,a530872
5257,1980-08-01,275448,0,a530872
5257,1980-09-01,278442,0,a530872
5257,1980-10-01,281148,0,a530872
5257,1980-11-01,283974,0,a530872
5257,1980-12-01,286480,0,a530872
5257,1981-01-01,288827,0,a530872
5257,1981-02-01,291709,0,a530872
5257,1981-03-01,294147,0,a530872
5257,1981-04-01,296137,0,a530872
5257,1981-05-01,299229,0,a530872
5257,1981-06-01,302556,0,a530872
5257,1981-07-01,305289,0,a530872
5257,1981-08-01,308810,0,a530872
5257,1981-09-01,310786,0,a530872
5257,1981-10-01,313872,0,a530872
5257,1981-11-01,317982,0,a530872
5257,1981-12-01,319519,0,a530872
5257,1982-01-01,322997,0,a530872
5257,1982-02-01,326039,0,a530872
5257,1982-03-01,327986,0,a530872
5257,1982-04-01,328376,0,a530872
5257,1982-05-01,330312,0,a530872
5257,1982-06-01,332544,0,a530872
5257,1982-07-01,335123,0,a530872
5257,1982-08-01,337308,0,a530872
5257,1982-09-01,339018,0,a530872
5257,1982-10-01,341493,0,a530872
5257,1982-11-01,343662,0,a530872
5257,1982-12-01,344854,0,a530872
5257,1983-01-01,346739,0,a530872
5257,1983-02-01,349263,0,a530872
5257,1983-03-01,350882,0,a530872
5257,1983-04-01,353527,0,a530872
5257,1983-05-01,355723,0,a530872
5257,1983-06-01,359192,0,a530872
5257,1983-07-01,360207,0,a530872
5257,1983-08-01,361704,0,a530872
5257,1983-09-01,364456,0,a530872
5257,1983-10-01,366822,0,a530872
5257,1983-11-01,368292,0,a530872
5257,1983-12-01,370571,0,a530872
5257,1984-01-01,372182,0,a530872
5257,1984-02-01,376003,0,a530872
5257,1984-03-01,378420,0,a530872
5257,1984-04-01,381683,0,a530872
5257,1984-05-01,382337,0,a530872
5257,1984-06-01,382398,0,a530872
5257,1984-07-01,384259,0,a530872
5257,1984-08-01,384826,1,a530872
5257,1984-09-01,386310,0,a530872
5257,1984-10-01,387420,0,a530872
5257,1984-11-01,389528,0,a530872
5257,1984-12-01,391326,0,a530872
5257,1985-01-01,393321,0,a530872
5257,1985-02-01,395535,0,a530872
5257,1985-03-01,398588,0,a530872
5257,1985-04-01,400473,0,a530872
5257,1985-05-01,402217,0,a530872
5258,1974-12-01,122646,0,a530872
5258,1975-01-01,125881,0,a530872
5258,1975-02-01,128920,0,a530872
5258,1975-03-01,131941,0,a530872
5258,1975-04-01,136396,0,a530872
5258,1975-05-01,141810,0,a530872
5258,1975-06-01,145999,0,a530872
5258,1975-07-01,150668,0,a530872
5258,1975-08-01,155540,0,a530872
5258,1975-09-01,159155,0,a530872
5258,1975-10-01,163161,0,a530872
5258,1975-11-01,166100,0,a530872
5258,1975-12-01,167842,0,a530872
5258,1976-01-01,169552,0,a530872
5258,1976-02-01,170508,1,a530872
5258,1976-03-01,172993,0,a530872
5258,1976-04-01,175771,0,a530872
5258,1976-05-01,178431,0,a530872
5258,1976-06-01,181950,0,a530872
5258,1976-07-01,183781,0,a530872
5258,1976-08-01,185054,0,a530872
5258,1976-09-01,188586,0,a530872
5258,1976-10-01,192762,0,a530872
5258,1976-11-01,194973,0,a530872
5258,1976-12-01,197270,0,a530872
5258,1977-01-01,199739,0,a530872
5258,1977-02-01,202402,0,a530872
5258,1977-03-01,204525,0,a530872
5258,1977-04-01,207616,0,a530872
5258,1977-05-01,210549,0,a530872
5258,1977-06-01,212926,0,a530872
5258,1977-07-01,215016,0,a530872
5258,1977-08-01,216114,0,a530872
5258,1977-09-01,218060,0,a530872
5258,1977-10-01,220402,0,a530872
5258,1977-11-01,223038,0,a530872
5258,1977-12-01,225832,0,a530872
5258,1978-01-01,228477,0,a530872
5258,1978-02-01,231115,0,a530872
5258,1978-03-01,234196,0,a530872
5258,1978-04-01,236911,0,a530872
5258,1978-05-01,238873,0,a530872
5258,1978-06-01,241862,0,a530872
5258,1978-07-01,244001,0,a530872
5258,1978-08-01,245334,0,a530872
5258,1978-09-01,247538,0,a530872
5258,1978-10-01,251145,0,a530872
5258,1978-11-01,254958,0,a530872
5258,1978-12-01,257858,0,a530872
5258,1979-01-01,261957,0,a530872
5258,1979-02-01,266255,0,a530872
5258,1979-03-01,269561,0,a530872
5258,1979-04-01,274138,0,a530872
5258,1979-05-01,276652,0,a530872
5258,1979-06-01,279071,0,a530872
5258,1979-07-01,279664,0,a530872
5258,1979-08-01,279845,0,a530872
5258,1979-09-01,280253,0,a530872
5258,1979-10-01,282132,0,a530872
5258,1979-11-01,284472,0,a530872
5258,1979-12-01,286538,0,a530872
5258,1980-01-01,288429,0,a530872
5258,1980-02-01,290343,0,a530872
5258,1980-03-01,292418,0,a530872
5258,1980-04-01,294284,0,a530872
5258,1980-05-01,296222,0,a530872
5258,1980-06-01,297161,0,a530872
5258,1980-07-01,299069,0,a530872
5258,1980-08-01,301498,0,a530872
5258,1980-09-01,304190,0,a530872
5258,1980-10-01,306751,0,a530872
5258,1980-11-01,309054,0,a530872
5258,1980-12-01,311112,0,a530872
5258,1981-01-01,313520,0,a530872
5258,1981-02-01,316428,0,a530872
5258,1981-03-01,318926,0,a530872
5258,1981-04-01,321295,0,a530872
5258,1981-05-01,325156,0,a530872
5258,1981-06-01,327903,0,a530872
5258,1981-07-01,330303,0,a530872
5258,1981-08-01,331897,0,a530872
5258,1981-09-01,334472,0,a530872
5258,1981-10-01,336721,0,a530872
5258,1981-11-01,337862,0,a530872
5258,1981-12-01,339573,0,a530872
5258,1982-01-01,342546,0,a530872
5258,1982-02-01,344847,0,a530872
5258,1982-03-01,346653,0,a530872
5258,1982-04-01,349306,0,a530872
5258,1982-05-01,350477,0,a530872
5258,1982-06-01,350708,0,a530872
5258,1982-07-01,351553,0,a530872
5258,1982-08-01,352938,0,a530872
5258,1982-09-01,355313,0,a530872
5258,1982-10-01,357452,0,a530872
5258,1982-11-01,358691,0,a530872
5258,1982-12-01,361827,0,a530872
5258,1983-01-01,363452,0,a530872
5258,1983-02-01,366125,0,a530872
5258,1983-03-01,368703,0,a530872
5258,1983-04-01,371626,0,a530872
5258,1983-05-01,374143,0,a530872
5258,1983-06-01,375917,0,a530872
5258,1983-07-01,377632,0,a530872
5258,1983-08-01,380234,0,a530872
5258,1983-09-01,382183,0,a530872
5258,1983-10-01,384685,0,a530872
5258,1983-11-01,387181,0,a530872
5258,1983-12-01,391186,0,a530872
5258,1984-01-01,391854,0,a530872
5258,1984-02-01,392627,1,a530872
5258,1984-03-01,395704,0,a530872
5258,1984-04-01,398844,0,a530872
5258,1984-05-01,402101,0,a530872
5258,1984-06-01,404383,0,a530872
5258,1984-07-01,405576,0,a530872
5258,1984-08-01,406332,0,a530872
5258,1984-09-01,407127,0,a530872
5258,1984-10-01,409827,0,a530872
5258,1984-11-01,411747,0,a530872
5258,1984-12-01,415017,0,a530872
5258,1985-01-01,418180,0,a530872
